,name,normal_acc,normal_acc_attack,soup_acc,soup_acc_attack
97,"NN_tune_trainable_c7016_00340_340_model::dropout=0,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::optimizer=adam,opti_2021-09-22_14-52-55",0.1,0.1,0.1,0.1
98,"NN_tune_trainable_c7016_00798_798_model::dropout=0,model::init_type=kaiming_normal,model::nlin=gelu,optim::optimizer=adam,optim::w_2021-09-23_15-22-18",0.589,0.2805,0.6145,0.289
99,"NN_tune_trainable_c7016_00021_21_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::optimizer=adam,opt_2021-09-21_21-49-19",0.1,0.1,0.1,0.1
100,"NN_tune_trainable_c7016_01229_1229_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=relu,optim::optimizer=adam,opti_2021-09-24_12-58-30",0.458,0.1762,0.4423,0.1856
101,"NN_tune_trainable_c7016_00853_853_model::dropout=0.5,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::optimizer=adam,op_2021-09-23_17-46-00",0.1,0.1,0.1,0.1
102,"NN_tune_trainable_c7016_00606_606_model::dropout=0,model::init_type=kaiming_normal,model::nlin=gelu,optim::optimizer=adam,optim::w_2021-09-23_05-13-00",0.692,0.2698,0.7113,0.2796
103,"NN_tune_trainable_c7016_01271_1271_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::optimizer=sgd,opt_2021-09-24_15-16-48",0.1,0.1,0.1,0.1
104,"NN_tune_trainable_c7016_00726_726_model::dropout=0,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::optimizer=adam,optim_2021-09-23_11-31-56",0.576,0.2507,0.6161,0.2558
105,"NN_tune_trainable_c7016_01166_1166_model::dropout=0,model::init_type=kaiming_normal,model::nlin=relu,optim::optimizer=adam,optim::_2021-09-24_09-10-56",0.587,0.2736,0.6248,0.2803
106,"NN_tune_trainable_c7016_00200_200_model::dropout=0,model::init_type=uniform,model::nlin=relu,optim::optimizer=adam,optim::wd=0.001_2021-09-22_07-36-11",0.66,0.2428,0.6689,0.2787
107,"NN_tune_trainable_c7016_00567_567_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::optimizer=sgd,opti_2021-09-23_03-10-59",0.1,0.1,0.1,0.1
108,"NN_tune_trainable_c7016_00455_455_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::optimizer=adam,optim:_2021-09-22_21-16-46",0.487,0.1829,0.4428,0.1701
109,"NN_tune_trainable_c7016_00944_944_model::dropout=0,model::init_type=uniform,model::nlin=sigmoid,optim::optimizer=sgd,optim::wd=0.0_2021-09-23_22-17-34",0.1,0.1,0.1,0.1
110,"NN_tune_trainable_c7016_00593_593_model::dropout=0.5,model::init_type=uniform,model::nlin=sigmoid,optim::optimizer=adam,optim::wd=_2021-09-23_04-26-39",0.1,0.1,0.1,0.1
111,"NN_tune_trainable_c7016_00079_79_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=relu,optim::optimizer=adam,optim::_2021-09-22_01-13-34",0.1,0.1,0.1,0.1
112,"NN_tune_trainable_c7016_01063_1063_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::optimizer=sgd,optim:_2021-09-24_04-26-14",0.454,0.169,0.4548,0.1632
113,"NN_tune_trainable_c7016_01018_1018_model::dropout=0,model::init_type=normal,model::nlin=gelu,optim::optimizer=sgd,optim::wd=0.001,_2021-09-24_01-41-25",0.1,0.1,0.1,0.1
114,"NN_tune_trainable_c7016_00121_121_model::dropout=0.5,model::init_type=uniform,model::nlin=gelu,optim::optimizer=sgd,optim::wd=0.00_2021-09-22_03-16-56",0.1,0.1,0.1,0.1
115,"NN_tune_trainable_c7016_00470_470_model::dropout=0,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::optimizer=adam,optim_2021-09-22_22-05-17",0.582,0.24,0.6128,0.2598
116,"NN_tune_trainable_c7016_00586_586_model::dropout=0,model::init_type=normal,model::nlin=relu,optim::optimizer=adam,optim::wd=0.001,_2021-09-23_04-01-05",0.665,0.2372,0.6958,0.2839
117,"NN_tune_trainable_c7016_00779_779_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::optimizer=adam,optim::wd=0.01_2021-09-23_13-58-36",0.313,0.1653,0.3205,0.1744
118,"NN_tune_trainable_c7016_00375_375_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=sigmoid,optim::optimizer=sgd,opti_2021-09-22_16-35-48",0.1,0.1,0.1,0.1
119,"NN_tune_trainable_c7016_00203_203_model::dropout=0.5,model::init_type=normal,model::nlin=relu,optim::optimizer=adam,optim::wd=0.00_2021-09-22_07-38-13",0.471,0.1775,0.4739,0.1902
120,"NN_tune_trainable_c7016_01194_1194_model::dropout=0,model::init_type=normal,model::nlin=relu,optim::optimizer=sgd,optim::wd=0.01,s_2021-09-24_11-12-53",0.1,0.1,0.1,0.1
121,"NN_tune_trainable_c7016_00628_628_model::dropout=0,model::init_type=kaiming_uniform,model::nlin=sigmoid,optim::optimizer=sgd,optim_2021-09-23_06-09-54",0.484,0.2015,0.4991,0.1989
122,"NN_tune_trainable_c7016_00324_324_model::dropout=0,model::init_type=kaiming_uniform,model::nlin=tanh,optim::optimizer=adam,optim::_2021-09-22_13-55-42",0.653,0.2544,0.6877,0.268
123,"NN_tune_trainable_c7016_00903_903_model::dropout=0.5,model::init_type=kaiming_normal,model::nlin=tanh,optim::optimizer=adam,optim:_2021-09-23_19-55-33",0.418,0.1627,0.4145,0.1578
